event_count,game_time,num_unique_days,elapsed_days,last_world,last_assessment,unique_game_sessions,activity_ct,game_ct,assessment_ct,clip_ct,event_2000_ct,event_2010_ct,event_2020_ct,event_2025_ct,event_2030_ct,event_2035_ct,event_2040_ct,event_2050_ct,event_2060_ct,event_2070_ct,event_2075_ct,event_2080_ct,event_2081_ct,event_2083_ct,event_3010_ct,event_3020_ct,event_3021_ct,event_3110_ct,event_3120_ct,event_3121_ct,event_4010_ct,event_4020_ct,event_4021_ct,event_4022_ct,event_4025_ct,event_4030_ct,event_4031_ct,event_4035_ct,event_4040_ct,event_4045_ct,event_4050_ct,event_4070_ct,event_4080_ct,event_4090_ct,event_4095_ct,event_4100_ct,event_4110_ct,event_4220_ct,event_4230_ct,event_4235_ct,event_5000_ct,event_5010_ct,Bird Measurer (Assessment),Mushroom Sorter (Assessment),Cauldron Filler (Assessment),Chest Sorter (Assessment),Cart Balancer (Assessment)
719,2871,4,7,TREETOPCITY,Mushroom Sorter (Assessment),15,446.0,101.0,166.0,6.0,15.0,1.0,25.0,1.0,21.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,74.0,7.0,7.0,72.0,7.0,7.0,2.0,82.0,0.0,0.0,16.0,144.0,0.0,30.0,18.0,2.0,0.0,174.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,69.0,0.0
194,361,3,6,CRYSTALCAVES,Chest Sorter (Assessment),7,37.0,84.0,69.0,4.0,7.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,1.0,25.0,2.0,3.0,24.0,2.0,3.0,1.0,10.0,0.0,0.0,13.0,34.0,0.0,0.0,15.0,2.0,0.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0
1321,3310,5,11,TREETOPCITY,Bird Measurer (Assessment),23,593.0,291.0,429.0,8.0,23.0,3.0,32.0,4.0,26.0,4.0,0.0,0.0,2.0,0.0,2.0,2.0,1.0,1.0,179.0,13.0,21.0,177.0,13.0,21.0,3.0,129.0,0.0,0.0,48.0,198.0,0.0,37.0,23.0,2.0,0.0,328.0,10.0,0.0,0.0,16.0,3.0,0.0,0.0,0.0,0.0,0.0,60.0,300.0,0.0,69.0,0.0
7599,32813,18,49,CRYSTALCAVES,Cart Balancer (Assessment),120,3228.0,3300.0,1016.0,53.0,120.0,13.0,240.0,13.0,208.0,10.0,13.0,12.0,11.0,5.0,6.0,18.0,1.0,17.0,919.0,104.0,154.0,910.0,104.0,152.0,21.0,903.0,70.0,42.0,208.0,1092.0,17.0,139.0,96.0,17.0,0.0,1751.0,10.0,1.0,12.0,44.0,8.0,32.0,42.0,42.0,10.0,10.0,122.0,300.0,92.0,296.0,206.0
247,255,1,0,TREETOPCITY,Mushroom Sorter (Assessment),7,105.0,85.0,54.0,3.0,7.0,1.0,4.0,3.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,7.0,22.0,2.0,7.0,1.0,40.0,0.0,10.0,6.0,51.0,0.0,4.0,2.0,0.0,0.0,50.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0
789,799,1,0,CRYSTALCAVES,Cart Balancer (Assessment),14,216.0,456.0,113.0,4.0,14.0,3.0,22.0,3.0,22.0,1.0,0.0,0.0,1.0,0.0,1.0,2.0,1.0,0.0,141.0,5.0,24.0,141.0,5.0,24.0,6.0,70.0,0.0,10.0,17.0,95.0,0.0,6.0,15.0,8.0,0.0,143.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,44.0,54.0,0.0,0.0,15.0
680,681,1,0,TREETOPCITY,Bird Measurer (Assessment),12,216.0,362.0,98.0,4.0,12.0,2.0,18.0,3.0,18.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,131.0,5.0,20.0,131.0,5.0,20.0,5.0,65.0,0.0,10.0,17.0,70.0,0.0,6.0,3.0,0.0,0.0,128.0,0.0,0.0,0.0,7.0,1.0,0.0,0.0,0.0,0.0,0.0,44.0,54.0,0.0,0.0,0.0
488,541,1,0,TREETOPCITY,Bird Measurer (Assessment),14,230.0,150.0,101.0,7.0,14.0,2.0,9.0,2.0,9.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,107.0,5.0,10.0,107.0,5.0,10.0,2.0,37.0,0.0,12.0,26.0,68.0,0.0,10.0,1.0,0.0,0.0,37.0,0.0,0.0,0.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,61.0,40.0,0.0,0.0,0.0
159,166,1,0,TREETOPCITY,Mushroom Sorter (Assessment),8,59.0,55.0,40.0,5.0,8.0,1.0,4.0,2.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,2.0,7.0,15.0,2.0,7.0,1.0,24.0,0.0,12.0,7.0,35.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0
789,2623,1,0,TREETOPCITY,Mushroom Sorter (Assessment),13,169.0,536.0,78.0,6.0,13.0,1.0,23.0,2.0,20.0,1.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,75.0,13.0,41.0,74.0,13.0,41.0,3.0,94.0,48.0,0.0,14.0,66.0,26.0,4.0,1.0,0.0,0.0,196.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,75.0,3.0,0.0,0.0
1594,3996,1,0,CRYSTALCAVES,Chest Sorter (Assessment),25,169.0,1220.0,193.0,12.0,25.0,2.0,52.0,2.0,44.0,1.0,0.0,0.0,5.0,4.0,1.0,3.0,0.0,3.0,154.0,50.0,67.0,152.0,50.0,67.0,7.0,200.0,48.0,0.0,27.0,189.0,26.0,17.0,29.0,13.0,0.0,322.0,0.0,0.0,5.0,13.0,2.0,0.0,0.0,0.0,7.0,7.0,0.0,75.0,3.0,56.0,59.0
1397,3713,1,0,CRYSTALCAVES,Cart Balancer (Assessment),22,169.0,1080.0,137.0,11.0,22.0,2.0,49.0,2.0,43.0,1.0,0.0,0.0,4.0,3.0,1.0,3.0,0.0,3.0,149.0,40.0,66.0,147.0,40.0,66.0,6.0,155.0,48.0,0.0,14.0,171.0,26.0,16.0,28.0,13.0,0.0,246.0,0.0,0.0,5.0,12.0,2.0,0.0,0.0,0.0,7.0,7.0,0.0,75.0,3.0,0.0,59.0
624,545,1,0,CRYSTALCAVES,Chest Sorter (Assessment),6,261.0,301.0,61.0,1.0,6.0,2.0,6.0,0.0,6.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,41.0,0.0,16.0,41.0,0.0,16.0,1.0,47.0,31.0,0.0,30.0,63.0,18.0,4.0,2.0,0.0,0.0,268.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,26.0,35.0,0.0
589,494,1,0,MAGMAPEAK,Cauldron Filler (Assessment),5,261.0,301.0,26.0,1.0,5.0,1.0,5.0,0.0,5.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,37.0,0.0,14.0,37.0,0.0,14.0,1.0,44.0,31.0,0.0,27.0,55.0,18.0,4.0,0.0,0.0,0.0,266.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,26.0,0.0,0.0
638,561,1,0,CRYSTALCAVES,Cart Balancer (Assessment),8,261.0,301.0,74.0,2.0,8.0,3.0,7.0,0.0,7.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,42.0,0.0,17.0,42.0,0.0,17.0,1.0,49.0,31.0,0.0,30.0,65.0,18.0,4.0,2.0,0.0,0.0,268.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,26.0,35.0,13.0
980,1113,1,0,TREETOPCITY,Mushroom Sorter (Assessment),16,363.0,496.0,116.0,5.0,16.0,4.0,19.0,3.0,17.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,81.0,2.0,30.0,80.0,2.0,30.0,3.0,117.0,31.0,0.0,50.0,88.0,18.0,6.0,2.0,0.0,0.0,347.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,37.0,26.0,40.0,13.0
1033,1167,1,0,TREETOPCITY,Bird Measurer (Assessment),18,363.0,496.0,168.0,6.0,18.0,5.0,21.0,3.0,19.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,0.0,0.0,86.0,2.0,31.0,85.0,2.0,31.0,3.0,120.0,31.0,0.0,53.0,94.0,18.0,6.0,2.0,0.0,0.0,367.0,0.0,0.0,1.0,5.0,1.0,0.0,0.0,0.0,11.0,11.0,52.0,37.0,26.0,40.0,13.0
5814,9899,6,20,MAGMAPEAK,Cauldron Filler (Assessment),102,1824.0,3231.0,719.0,40.0,102.0,11.0,149.0,6.0,129.0,2.0,4.0,3.0,19.0,16.0,3.0,5.0,1.0,3.0,749.0,169.0,179.0,731.0,169.0,179.0,26.0,753.0,174.0,102.0,177.0,665.0,66.0,71.0,26.0,3.0,0.0,1016.0,0.0,2.0,9.0,49.0,22.0,0.0,0.0,0.0,12.0,12.0,336.0,106.0,129.0,50.0,98.0
2024,4339,2,7,TREETOPCITY,Mushroom Sorter (Assessment),34,774.0,1075.0,159.0,16.0,34.0,0.0,44.0,2.0,37.0,1.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,214.0,78.0,65.0,208.0,78.0,65.0,9.0,244.0,143.0,23.0,38.0,251.0,26.0,36.0,10.0,0.0,0.0,387.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,57.0,0.0,20.0,82.0
3856,6463,4,12,CRYSTALCAVES,Cart Balancer (Assessment),67,1190.0,2307.0,331.0,28.0,67.0,3.0,93.0,3.0,79.0,1.0,4.0,3.0,9.0,7.0,2.0,5.0,1.0,3.0,490.0,118.0,116.0,479.0,118.0,116.0,20.0,435.0,167.0,24.0,86.0,439.0,40.0,62.0,22.0,3.0,0.0,797.0,0.0,2.0,4.0,21.0,5.0,0.0,0.0,0.0,6.0,6.0,91.0,57.0,68.0,20.0,95.0
3638,6213,4,12,TREETOPCITY,Bird Measurer (Assessment),60,1020.0,2307.0,286.0,25.0,60.0,2.0,90.0,3.0,77.0,1.0,4.0,3.0,9.0,7.0,2.0,5.0,1.0,3.0,458.0,115.0,113.0,447.0,115.0,113.0,20.0,404.0,157.0,23.0,83.0,386.0,40.0,51.0,22.0,3.0,0.0,779.0,0.0,2.0,4.0,19.0,5.0,0.0,0.0,0.0,6.0,6.0,91.0,57.0,36.0,20.0,82.0
1478,3862,1,0,CRYSTALCAVES,Chest Sorter (Assessment),18,441.0,929.0,102.0,6.0,18.0,0.0,37.0,0.0,31.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,168.0,66.0,55.0,162.0,66.0,55.0,7.0,154.0,143.0,0.0,31.0,120.0,26.0,21.0,5.0,0.0,0.0,285.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,20.0,82.0
396,443,4,16,CRYSTALCAVES,Cart Balancer (Assessment),17,135.0,217.0,33.0,11.0,17.0,1.0,10.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,38.0,17.0,9.0,36.0,17.0,9.0,3.0,47.0,6.0,0.0,0.0,75.0,0.0,13.0,7.0,2.0,0.0,75.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0
1169,2846,1,0,CRYSTALCAVES,Cart Balancer (Assessment),31,529.0,454.0,171.0,15.0,31.0,4.0,37.0,5.0,32.0,3.0,0.0,0.0,2.0,0.0,2.0,3.0,1.0,1.0,176.0,11.0,33.0,173.0,11.0,30.0,6.0,118.0,0.0,28.0,30.0,212.0,0.0,45.0,26.0,6.0,0.0,112.0,0.0,1.0,2.0,9.0,1.0,18.0,0.0,0.0,0.0,0.0,54.0,66.0,33.0,0.0,18.0
469,618,1,0,TREETOPCITY,Mushroom Sorter (Assessment),13,182.0,210.0,71.0,6.0,13.0,2.0,21.0,4.0,19.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,53.0,8.0,18.0,52.0,8.0,16.0,3.0,65.0,0.0,0.0,4.0,84.0,0.0,19.0,11.0,2.0,0.0,41.0,0.0,0.0,2.0,2.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,38.0,33.0,0.0,0.0
960,1125,1,0,TREETOPCITY,Bird Measurer (Assessment),25,438.0,357.0,153.0,12.0,25.0,3.0,33.0,5.0,28.0,3.0,0.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,154.0,10.0,29.0,151.0,10.0,26.0,5.0,94.0,0.0,26.0,30.0,152.0,0.0,30.0,11.0,2.0,0.0,97.0,0.0,1.0,2.0,8.0,1.0,18.0,0.0,0.0,0.0,0.0,54.0,66.0,33.0,0.0,0.0
326,448,1,0,MAGMAPEAK,Cauldron Filler (Assessment),8,147.0,142.0,33.0,4.0,8.0,1.0,17.0,2.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,37.0,7.0,11.0,36.0,7.0,10.0,2.0,40.0,0.0,0.0,1.0,58.0,0.0,19.0,10.0,2.0,0.0,19.0,0.0,0.0,2.0,1.0,0.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,0.0
1341,3105,1,0,CRYSTALCAVES,Chest Sorter (Assessment),35,623.0,454.0,248.0,16.0,35.0,6.0,40.0,5.0,34.0,3.0,0.0,0.0,2.0,0.0,2.0,3.0,1.0,1.0,207.0,12.0,36.0,203.0,12.0,33.0,6.0,151.0,0.0,28.0,56.0,234.0,0.0,45.0,26.0,6.0,0.0,120.0,0.0,1.0,2.0,12.0,1.0,18.0,0.0,0.0,0.0,0.0,54.0,66.0,33.0,51.0,44.0
665,573,2,10,CRYSTALCAVES,Chest Sorter (Assessment),20,223.0,187.0,246.0,9.0,20.0,6.0,17.0,1.0,15.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,15.0,20.0,67.0,15.0,20.0,4.0,62.0,30.0,0.0,20.0,123.0,0.0,11.0,2.0,0.0,0.0,137.0,0.0,2.0,1.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,76.0,48.0,39.0,63.0,20.0
602,521,2,10,CRYSTALCAVES,Cart Balancer (Assessment),18,223.0,187.0,183.0,9.0,18.0,4.0,15.0,1.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,15.0,16.0,61.0,15.0,16.0,4.0,55.0,30.0,0.0,16.0,112.0,0.0,11.0,2.0,0.0,0.0,126.0,0.0,2.0,1.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,76.0,48.0,39.0,0.0,20.0
581,506,2,10,MAGMAPEAK,Cauldron Filler (Assessment),16,223.0,187.0,163.0,8.0,16.0,3.0,14.0,1.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,15.0,15.0,60.0,15.0,15.0,4.0,53.0,30.0,0.0,16.0,110.0,0.0,11.0,2.0,0.0,0.0,119.0,0.0,2.0,1.0,3.0,2.0,0.0,0.0,0.0,0.0,0.0,76.0,48.0,39.0,0.0,0.0
541,481,2,10,TREETOPCITY,Bird Measurer (Assessment),14,223.0,187.0,124.0,7.0,14.0,2.0,12.0,1.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.0,15.0,12.0,55.0,15.0,12.0,4.0,48.0,30.0,0.0,15.0,104.0,0.0,11.0,1.0,0.0,0.0,117.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,76.0,48.0,0.0,0.0,0.0
465,418,2,10,TREETOPCITY,Mushroom Sorter (Assessment),13,223.0,187.0,48.0,7.0,13.0,1.0,10.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,14.0,11.0,51.0,14.0,11.0,4.0,44.0,30.0,0.0,3.0,85.0,0.0,10.0,0.0,0.0,0.0,99.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,0.0,0.0
190,191,1,0,TREETOPCITY,Bird Measurer (Assessment),6,0.0,0.0,186.0,4.0,6.0,2.0,3.0,1.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,19.0,5.0,9.0,19.0,5.0,0.0,7.0,0.0,0.0,30.0,34.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,2.0,20.0,0.0,0.0,0.0,0.0,0.0,146.0,40.0,0.0,0.0,0.0
753,820,2,3,TREETOPCITY,Mushroom Sorter (Assessment),20,86.0,292.0,363.0,12.0,20.0,5.0,30.0,2.0,28.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,34.0,27.0,50.0,34.0,27.0,1.0,75.0,0.0,0.0,76.0,157.0,0.0,14.0,0.0,0.0,0.0,68.0,0.0,0.0,0.0,33.0,20.0,0.0,0.0,0.0,0.0,0.0,146.0,84.0,36.0,84.0,13.0
329,393,1,0,CRYSTALCAVES,Cart Balancer (Assessment),13,86.0,0.0,235.0,8.0,13.0,4.0,14.0,1.0,13.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,20.0,9.0,29.0,20.0,9.0,0.0,28.0,0.0,0.0,32.0,59.0,0.0,4.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,4.0,20.0,0.0,0.0,0.0,0.0,0.0,146.0,40.0,36.0,0.0,13.0
314,374,1,0,MAGMAPEAK,Cauldron Filler (Assessment),10,86.0,0.0,222.0,6.0,10.0,3.0,13.0,1.0,12.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,20.0,8.0,28.0,20.0,8.0,0.0,26.0,0.0,0.0,32.0,57.0,0.0,4.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,3.0,20.0,0.0,0.0,0.0,0.0,0.0,146.0,40.0,36.0,0.0,0.0
706,789,1,0,CRYSTALCAVES,Chest Sorter (Assessment),16,86.0,292.0,319.0,9.0,16.0,4.0,29.0,1.0,27.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,33.0,23.0,47.0,33.0,23.0,1.0,72.0,0.0,0.0,73.0,154.0,0.0,14.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,31.0,20.0,0.0,0.0,0.0,0.0,0.0,146.0,40.0,36.0,84.0,13.0
711,608,1,0,CRYSTALCAVES,Cart Balancer (Assessment),8,179.0,484.0,44.0,4.0,8.0,1.0,32.0,0.0,30.0,0.0,10.0,9.0,0.0,0.0,0.0,8.0,1.0,7.0,46.0,21.0,12.0,46.0,21.0,12.0,2.0,60.0,0.0,0.0,0.0,90.0,0.0,56.0,10.0,9.0,0.0,215.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0
93,83,1,0,CRYSTALCAVES,Chest Sorter (Assessment),6,0.0,0.0,89.0,4.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,0.0,6.0,7.0,0.0,0.0,3.0,0.0,0.0,13.0,19.0,0.0,0.0,3.0,0.0,0.0,14.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,0.0
189,178,1,0,MAGMAPEAK,Cauldron Filler (Assessment),14,0.0,0.0,179.0,10.0,14.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,2.0,12.0,12.0,2.0,0.0,8.0,0.0,0.0,16.0,29.0,0.0,0.0,4.0,0.0,0.0,47.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,68.0,89.0,0.0
582,698,1,0,MAGMAPEAK,Cauldron Filler (Assessment),11,214.0,337.0,28.0,3.0,11.0,0.0,22.0,1.0,19.0,1.0,3.0,3.0,2.0,1.0,1.0,4.0,2.0,2.0,71.0,4.0,18.0,69.0,4.0,17.0,4.0,57.0,16.0,0.0,10.0,56.0,7.0,9.0,4.0,1.0,0.0,136.0,0.0,0.0,0.0,1.0,0.0,8.0,5.0,5.0,4.0,4.0,0.0,0.0,28.0,0.0,0.0
449,687,1,0,MAGMAPEAK,Cauldron Filler (Assessment),13,224.0,196.0,24.0,5.0,13.0,0.0,15.0,0.0,12.0,0.0,4.0,3.0,2.0,2.0,0.0,3.0,2.0,1.0,66.0,4.0,16.0,62.0,4.0,15.0,3.0,43.0,39.0,0.0,13.0,33.0,8.0,2.0,1.0,0.0,0.0,64.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,24.0,0.0,0.0
875,1312,2,9,CRYSTALCAVES,Chest Sorter (Assessment),26,356.0,406.0,102.0,11.0,26.0,3.0,32.0,0.0,26.0,0.0,1.0,0.0,3.0,1.0,2.0,3.0,2.0,0.0,104.0,5.0,28.0,102.0,5.0,26.0,7.0,129.0,15.0,1.0,33.0,137.0,6.0,15.0,3.0,0.0,0.0,136.0,0.0,3.0,0.0,13.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,35.0,34.0,33.0
548,842,2,9,CRYSTALCAVES,Cart Balancer (Assessment),20,300.0,171.0,68.0,9.0,20.0,2.0,18.0,0.0,14.0,0.0,1.0,0.0,2.0,1.0,1.0,3.0,2.0,0.0,70.0,1.0,15.0,69.0,1.0,13.0,5.0,80.0,15.0,1.0,9.0,99.0,6.0,13.0,2.0,0.0,0.0,75.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,35.0,0.0,33.0
410,705,1,0,MAGMAPEAK,Cauldron Filler (Assessment),12,226.0,145.0,35.0,4.0,12.0,1.0,16.0,0.0,12.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,0.0,61.0,0.0,13.0,60.0,0.0,12.0,4.0,46.0,15.0,0.0,9.0,55.0,6.0,6.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,35.0,0.0,0.0
203,540,1,0,CRYSTALCAVES,Chest Sorter (Assessment),6,0.0,60.0,139.0,4.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,0.0,9.0,2.0,0.0,1.0,15.0,0.0,0.0,7.0,45.0,0.0,17.0,6.0,0.0,0.0,78.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,0.0
156,123,1,0,TREETOPCITY,Mushroom Sorter (Assessment),10,0.0,0.0,147.0,9.0,10.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,5.0,4.0,4.0,0.0,13.0,0.0,0.0,3.0,16.0,0.0,0.0,3.0,0.0,0.0,75.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.0,0.0,0.0,0.0
867,1219,4,33,MAGMAPEAK,Cauldron Filler (Assessment),13,351.0,298.0,214.0,4.0,13.0,4.0,40.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,5.0,23.0,84.0,5.0,23.0,1.0,114.0,10.0,0.0,50.0,205.0,0.0,27.0,5.0,0.0,0.0,112.0,0.0,2.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,125.0,28.0
544,694,1,0,CRYSTALCAVES,Chest Sorter (Assessment),7,87.0,298.0,157.0,2.0,7.0,3.0,25.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,5.0,20.0,37.0,5.0,20.0,1.0,71.0,0.0,0.0,46.0,129.0,0.0,11.0,2.0,0.0,0.0,79.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,100.0,28.0
145,233,1,0,CRYSTALCAVES,Cart Balancer (Assessment),4,87.0,0.0,57.0,1.0,4.0,2.0,9.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,4.0,19.0,0.0,4.0,0.0,29.0,0.0,0.0,1.0,34.0,0.0,4.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,28.0
9737,33925,19,48,CRYSTALCAVES,Chest Sorter (Assessment),256,897.0,8268.0,429.0,143.0,256.0,0.0,293.0,207.0,218.0,33.0,9.0,3.0,15.0,10.0,3.0,15.0,6.0,9.0,1090.0,463.0,236.0,1059.0,441.0,231.0,64.0,1292.0,28.0,0.0,66.0,1352.0,0.0,226.0,160.0,38.0,0.0,1621.0,0.0,40.0,65.0,54.0,1.0,3.0,59.0,59.0,6.0,6.0,35.0,32.0,38.0,316.0,8.0
3152,3654,5,9,MAGMAPEAK,Cauldron Filler (Assessment),64,437.0,2582.0,97.0,36.0,64.0,0.0,82.0,66.0,63.0,30.0,0.0,0.0,2.0,1.0,1.0,5.0,0.0,5.0,358.0,95.0,65.0,348.0,89.0,63.0,15.0,259.0,0.0,0.0,5.0,290.0,0.0,53.0,140.0,35.0,0.0,834.0,0.0,16.0,34.0,13.0,0.0,3.0,59.0,59.0,0.0,0.0,0.0,10.0,25.0,59.0,3.0
9649,33862,18,42,TREETOPCITY,Bird Measurer (Assessment),250,829.0,8268.0,413.0,139.0,250.0,0.0,292.0,207.0,218.0,33.0,9.0,3.0,15.0,10.0,3.0,15.0,6.0,9.0,1067.0,461.0,236.0,1036.0,439.0,231.0,64.0,1292.0,28.0,0.0,61.0,1341.0,0.0,220.0,160.0,38.0,0.0,1614.0,0.0,40.0,65.0,52.0,1.0,3.0,59.0,59.0,6.0,6.0,35.0,32.0,38.0,300.0,8.0
6199,8392,11,27,TREETOPCITY,Mushroom Sorter (Assessment),175,600.0,5191.0,304.0,104.0,175.0,0.0,170.0,97.0,117.0,33.0,5.0,0.0,11.0,10.0,1.0,12.0,4.0,8.0,729.0,332.0,144.0,710.0,313.0,142.0,47.0,636.0,0.0,0.0,35.0,606.0,0.0,126.0,160.0,38.0,0.0,1297.0,0.0,37.0,41.0,42.0,0.0,3.0,59.0,59.0,0.0,0.0,0.0,25.0,28.0,248.0,3.0
64,60,1,0,TREETOPCITY,Mushroom Sorter (Assessment),3,0.0,0.0,62.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,4.0,3.0,1.0,4.0,0.0,8.0,0.0,0.0,3.0,14.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,0.0,0.0
